date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:22:55	2162/2162	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:22:52%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fhouss-headlines%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embedc6b7	(from https://houss.co.za/houss-headlines/)
09:22:55	15252/15252	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Nov%202024%2012:58:20%20GMT	https://houss.co.za/wp-content/uploads/2024/11/article_staycation-300x98.jpg	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/11/article_staycation-300x98.jpg	(from https://houss.co.za/houss-headlines/)
09:22:55	13275/13275	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2010:11:27%20GMT	https://houss.co.za/wp-content/uploads/2023/01/Parks-300x153.jpg	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/Parks-300x153.jpg	(from https://houss.co.za/houss-headlines/)
09:22:55	24551/24551	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2010:11:21%20GMT	https://houss.co.za/wp-content/uploads/2022/05/RGB-print-hi-res-helderfontein-franz-rabe-natural-photography-14-of-70-300x251.jpg	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2022/05/RGB-print-hi-res-helderfontein-franz-rabe-natural-photography-14-of-70-300x251.jpg	(from https://houss.co.za/houss-headlines/)
09:22:56	19211/19211	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2010:11:21%20GMT	https://houss.co.za/wp-content/uploads/2022/05/HoussHeadlines_160522-300x169.jpg	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2022/05/HoussHeadlines_160522-300x169.jpg	(from https://houss.co.za/houss-headlines/)
09:22:56	11387/11387	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2010:11:21%20GMT	https://houss.co.za/wp-content/uploads/2022/05/HoussHeadlines_130522-300x169.jpg	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2022/05/HoussHeadlines_130522-300x169.jpg	(from https://houss.co.za/houss-headlines/)
09:22:56	123529/123529	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:22:55%20GMT	https://houss.co.za/why-you-shouldnt-shy-away-from-the-most-expensive-stands-in-an-estate/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/why-you-shouldnt-shy-away-from-the-most-expensive-stands-in-an-estate/index.html	(from https://houss.co.za/houss-headlines/)
09:22:56	16343/16343	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2010:11:21%20GMT	https://houss.co.za/wp-content/uploads/2022/05/Houss_Headlines-110522-300x169.jpg	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2022/05/Houss_Headlines-110522-300x169.jpg	(from https://houss.co.za/houss-headlines/)
09:22:58	115032/115032	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:22:54%20GMT	https://houss.co.za/forget-vacations-staycations-are-way-better/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/forget-vacations-staycations-are-way-better/index.html	(from https://houss.co.za/houss-headlines/)
09:22:59	36178/36178	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:54:04%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-21.css?ver=1751378044	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-21b4ba.css	(from https://houss.co.za/lifestyle/)
09:22:59	121585/121585	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:22:59%20GMT	https://houss.co.za/what-does-it-take-to-be-a-good-real-estate-agent/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/what-does-it-take-to-be-a-good-real-estate-agent/index.html	(from https://houss.co.za/houss-headlines/)
09:23:00	116506/116506	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:22:55%20GMT	https://houss.co.za/to-rent-or-to-buy-that-truly-is-the-question/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/to-rent-or-to-buy-that-truly-is-the-question/index.html	(from https://houss.co.za/houss-headlines/)
09:23:01	117185/117185	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:22:56%20GMT	https://houss.co.za/questions-to-ask-when-buying-property/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/questions-to-ask-when-buying-property/index.html	(from https://houss.co.za/houss-headlines/)
09:23:02	115748/115748	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:22:56%20GMT	https://houss.co.za/what-does-it-take-to-be-an-effective-estate-manager/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/what-does-it-take-to-be-an-effective-estate-manager/index.html	(from https://houss.co.za/houss-headlines/)
09:23:04	60649/60649	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:22:59%20GMT	https://houss.co.za/wp-json/wp/v2/pages/21	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/21.json	(from https://houss.co.za/lifestyle/)
09:23:05	121466/121466	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:22:59%20GMT	https://houss.co.za/houss-headlines/2/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/houss-headlines/2/index.html	(from https://houss.co.za/houss-headlines/)
09:23:07	2434/2434	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:23:04%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Flifestyle%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed5039.json	(from https://houss.co.za/lifestyle/)
09:23:10	2597/2597	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:23:07%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Flifestyle%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed80a7	(from https://houss.co.za/lifestyle/)
09:23:10	7186/7186	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:22%20GMT	https://houss.co.za/wp-content/uploads/2023/01/security-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/security-icon.png	(from https://houss.co.za/lifestyle/)
09:23:11	6370/6370	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:26%20GMT	https://houss.co.za/wp-content/uploads/2023/01/solar_icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/solar_icon.png	(from https://houss.co.za/lifestyle/)
09:23:11	5565/5565	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:24%20GMT	https://houss.co.za/wp-content/uploads/2023/01/School-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/School-icon.png	(from https://houss.co.za/lifestyle/)
09:23:11	6325/6325	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:25%20GMT	https://houss.co.za/wp-content/uploads/2023/01/play-park-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/play-park-icon.png	(from https://houss.co.za/lifestyle/)
09:23:12	6197/6197	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:24%20GMT	https://houss.co.za/wp-content/uploads/2023/01/gym-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/gym-icon.png	(from https://houss.co.za/lifestyle/)
09:23:12	6363/6363	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:27%20GMT	https://houss.co.za/wp-content/uploads/2023/01/pools-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/pools-icon.png	(from https://houss.co.za/lifestyle/)
09:23:12	8713/8713	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:25%20GMT	https://houss.co.za/wp-content/uploads/2023/01/restuarant-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/restuarant-icon.png	(from https://houss.co.za/lifestyle/)
09:23:12	7122/7122	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:26%20GMT	https://houss.co.za/wp-content/uploads/2023/01/spa-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/spa-icon.png	(from https://houss.co.za/lifestyle/)
09:23:12	6289/6289	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:23%20GMT	https://houss.co.za/wp-content/uploads/2023/01/salon-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/salon-icon.png	(from https://houss.co.za/lifestyle/)
09:23:13	7307/7307	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:22%20GMT	https://houss.co.za/wp-content/uploads/2023/01/cinema-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/cinema-icon.png	(from https://houss.co.za/lifestyle/)
09:23:13	6645/6645	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:23%20GMT	https://houss.co.za/wp-content/uploads/2023/01/soccer-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/soccer-icon.png	(from https://houss.co.za/lifestyle/)
09:23:13	9269/9269	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:25%20GMT	https://houss.co.za/wp-content/uploads/2023/01/meeting-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/meeting-icon.png	(from https://houss.co.za/lifestyle/)
09:23:13	8064/8064	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:22%20GMT	https://houss.co.za/wp-content/uploads/2023/01/game-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/game-icon.png	(from https://houss.co.za/lifestyle/)
09:23:13	10475/10475	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:28%20GMT	https://houss.co.za/wp-content/uploads/2023/01/walking-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/walking-icon.png	(from https://houss.co.za/lifestyle/)
09:23:14	6448/6448	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:24%20GMT	https://houss.co.za/wp-content/uploads/2023/01/concierge.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/concierge.png	(from https://houss.co.za/lifestyle/)
09:23:14	6973/6973	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:26%20GMT	https://houss.co.za/wp-content/uploads/2023/01/laundry.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/laundry.png	(from https://houss.co.za/lifestyle/)
09:23:14	6045/6045	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2010:11:28%20GMT	https://houss.co.za/wp-content/uploads/2023/01/birthday-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2023/01/birthday-icon.png	(from https://houss.co.za/lifestyle/)
09:23:15	13485/13485	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:43:37%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-9374.css?ver=1751377417	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-9374bf8b.css	(from https://houss.co.za/tenant-services/)
09:23:18	34334/34334	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:23:14%20GMT	https://houss.co.za/wp-json/wp/v2/pages/9374	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/9374.json	(from https://houss.co.za/tenant-services/)
09:23:21	2494/2494	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:23:18%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Ftenant-services%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed3523.json	(from https://houss.co.za/tenant-services/)
09:23:23	2656/2656	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:23:20%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Ftenant-services%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed1f8e	(from https://houss.co.za/tenant-services/)
09:23:23	29414/29414	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Jul%202024%2009:18:02%20GMT	https://houss.co.za/wp-content/uploads/2024/07/tenantservices.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/07/tenantservices.png	(from https://houss.co.za/tenant-services/)
09:23:24	14561/14561	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Aug%202024%2009:02:52%20GMT	https://houss.co.za/wp-content/uploads/2024/08/FAQ.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/08/FAQ.png	(from https://houss.co.za/tenant-services/)
09:23:24	15255/15255	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Aug%202024%2009:02:53%20GMT	https://houss.co.za/wp-content/uploads/2024/08/Update-info.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/08/Update-info.png	(from https://houss.co.za/tenant-services/)
09:23:24	22779/22779	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Aug%202024%2022:17:30%20GMT	https://houss.co.za/wp-content/uploads/2024/08/accountenquiry.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/08/accountenquiry.png	(from https://houss.co.za/tenant-services/)
09:23:24	21629/21629	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Aug%202024%2009:02:54%20GMT	https://houss.co.za/wp-content/uploads/2024/08/Deposit-refunds.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/08/Deposit-refunds.png	(from https://houss.co.za/tenant-services/)
09:23:25	45619/45619	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Oct%202024%2014:10:41%20GMT	https://houss.co.za/wp-content/uploads/2024/10/maintenance-queries.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/10/maintenance-queries.png	(from https://houss.co.za/tenant-services/)
09:23:25	43203/43203	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Feb%202025%2007:50:10%20GMT	https://houss.co.za/wp-content/uploads/2025/02/Utilities-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2025/02/Utilities-icon.png	(from https://houss.co.za/tenant-services/)
09:23:25	72961/72961	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Feb%202025%2007:50:06%20GMT	https://houss.co.za/wp-content/uploads/2025/02/Operations-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2025/02/Operations-icon.png	(from https://houss.co.za/tenant-services/)
09:23:25	9997/9997	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Aug%202024%2009:02:57%20GMT	https://houss.co.za/wp-content/uploads/2024/08/Give-notice.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/08/Give-notice.png	(from https://houss.co.za/tenant-services/)
09:23:25	7536/7536	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Aug%202024%2009:02:47%20GMT	https://houss.co.za/wp-content/uploads/2024/08/Withdraw-notice.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/08/Withdraw-notice.png	(from https://houss.co.za/tenant-services/)
09:23:26	10943/10943	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Aug%202024%2009:02:56%20GMT	https://houss.co.za/wp-content/uploads/2024/08/Request-new-unit.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2024/08/Request-new-unit.png	(from https://houss.co.za/tenant-services/)
09:23:26	20240/20240	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Mar%202025%2013:09:30%20GMT	https://houss.co.za/wp-content/uploads/2025/03/Estate-Rules.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2025/03/Estate-Rules.png	(from https://houss.co.za/tenant-services/)
09:23:26	17336/17336	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jun%202025%2009:33:52%20GMT	https://houss.co.za/wp-content/uploads/2025/06/Utilities-Explained-icon.png	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2025/06/Utilities-Explained-icon.png	(from https://houss.co.za/tenant-services/)
09:23:26	3026/3026	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2013:43:38%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-10586.css?ver=1751377418	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-105861039.css	(from https://houss.co.za/tenant-services/)
09:23:27	1768/1768	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Mar%202025%2011:15:33%20GMT	https://houss.co.za/wp-content/plugins/elementor/assets/css/widget-accordion.min.css?ver=3.27.7	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/elementor/assets/css/widget-accordion.min7871.css	(from https://houss.co.za/tenant-services/faq/)
09:23:27	2875/2875	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2014:13:50%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-9392.css?ver=1751379230	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-939249a6.css	(from https://houss.co.za/tenant-services/faq/)
09:23:30	110269/110269	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:23:25%20GMT	https://houss.co.za/request-a-new-unit/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/request-a-new-unit/index.html	(from https://houss.co.za/tenant-services/)
09:23:31	125452/125452	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:23:26%20GMT	https://houss.co.za/tenant-services/estate-rules/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/tenant-services/estate-rules/index.html	(from https://houss.co.za/tenant-services/)
09:23:32	125950/125950	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:23:26%20GMT	https://houss.co.za/tenant-services/utilities-explained/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/tenant-services/utilities-explained/index.html	(from https://houss.co.za/tenant-services/)
09:23:32	49705/49705	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:23:27%20GMT	https://houss.co.za/wp-json/wp/v2/pages/9392	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/9392.json	(from https://houss.co.za/tenant-services/faq/)
09:23:34	2314/2314	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:23:32%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Ftenant-services%2Ffaq%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed8aff.json	(from https://houss.co.za/tenant-services/faq/)
09:23:37	2469/2469	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:23:34%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Ftenant-services%2Ffaq%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed59d1	(from https://houss.co.za/tenant-services/faq/)
09:23:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Jul%202025%2007:23:37%20GMT	https://houss.co.za/notice-to-vacate	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/notice-to-vacate.d8.delayed	(from https://houss.co.za/tenant-services/faq/)
09:23:40	301/301	---M--	200	added ('OK')	text/css	date:Fri,%2014%20Mar%202025%2011:15:34%20GMT	https://houss.co.za/wp-content/plugins/elementor/assets/css/widget-google_maps.min.css?ver=3.27.7	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/plugins/elementor/assets/css/widget-google_maps.min7871.css	(from https://houss.co.za/chat-to-us/)
09:23:41	4189/4189	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2014:05:53%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-23.css?ver=1751378753	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-236a1d.css	(from https://houss.co.za/chat-to-us/)
09:23:43	62879/62879	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:23:40%20GMT	https://houss.co.za/apply-online/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/apply-online/index.html	(from https://houss.co.za/tenant-services/faq/)
09:23:43	111740/111740	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:23:39%20GMT	https://houss.co.za/notice-to-vacate/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/notice-to-vacate/index.html	(from https://houss.co.za/tenant-services/faq/)
09:23:44	16045/16045	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:23:40%20GMT	https://houss.co.za/wp-json/wp/v2/pages/23	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/23.json	(from https://houss.co.za/chat-to-us/)
09:23:47	2297/2297	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:23:44%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fchat-to-us%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed305e.json	(from https://houss.co.za/chat-to-us/)
09:23:49	2454/2454	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:23:46%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fchat-to-us%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed9bf9	(from https://houss.co.za/chat-to-us/)
09:23:51	7641/7641	---MCZ	200	added ('OK')	application/javascript	etag:W/%22af1b4f27a23cd95901a982f0cd4d369a%22	https://cdn.bitrix24.com/b23490421/crm/form/loader_29.js	C:/Users/tloul/OneDrive/Desktop/trade/house/cdn.bitrix24.com/b23490421/crm/form/loader_29.js	(from https://houss.co.za/chat-to-us/)
09:23:51	4729/4729	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2014:19:47%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-9218.css?ver=1751379587	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-92188f86.css	(from https://houss.co.za/careers/)
09:23:56	11670/11670	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:23:50%20GMT	https://houss.co.za/wp-json/wp/v2/pages/9218	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/9218.json	(from https://houss.co.za/careers/)
09:23:59	2098/2098	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:23:56%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fcareers%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed7755.json	(from https://houss.co.za/careers/)
09:24:04	2254/2254	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:23:59%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fcareers%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embede002	(from https://houss.co.za/careers/)
09:24:04	81239/81239	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20May%202025%2007:12:24%20GMT	https://houss.co.za/wp-content/uploads/2025/05/markeitn-administrator_website.jpg	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/2025/05/markeitn-administrator_website.jpg	(from https://houss.co.za/careers/)
09:24:05	18525/18525	---M--	200	added ('OK')	text/css	date:Tue,%2001%20Jul%202025%2014:03:04%20GMT	https://houss.co.za/wp-content/uploads/elementor/css/post-8847.css?ver=1751378584	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-content/uploads/elementor/css/post-88474b13.css	(from https://houss.co.za/ndlovu-lifestyle-apartments/)
09:24:12	120752/120752	---MC-	200	added ('OK')	text/html	date:Thu,%2003%20Jul%202025%2007:24:03%20GMT	https://houss.co.za/marketing-administrator/	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/marketing-administrator/index.html	(from https://houss.co.za/careers/)
09:24:14	60744/60744	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:24:04%20GMT	https://houss.co.za/wp-json/wp/v2/pages/8847	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/wp/v2/pages/8847.json	(from https://houss.co.za/ndlovu-lifestyle-apartments/)
09:24:20	2562/2562	---MC-	200	added ('OK')	application/json	date:Thu,%2003%20Jul%202025%2007:24:13%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fndlovu-lifestyle-apartments%2F	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embed7bb8.json	(from https://houss.co.za/ndlovu-lifestyle-apartments/)
09:24:35	2724/2724	---MC-	200	added ('OK')	text/xml	date:Thu,%2003%20Jul%202025%2007:24:20%20GMT	https://houss.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhouss.co.za%2Fndlovu-lifestyle-apartments%2F&format=xml	C:/Users/tloul/OneDrive/Desktop/trade/house/houss.co.za/wp-json/oembed/1.0/embedbf05	(from https://houss.co.za/ndlovu-lifestyle-apartments/)
